trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
185,0,185,0,384.211555899994,,384.1410463999491,10,384.211555899994,384.211555899994,0.04890160000650212,386.01437489996897,[0.006],[0.138],[1],[0],[0],[1.8253093999810517],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
186,0,186,0,386.0786390999565,,386.0213741999469,5,386.0786390999565,386.0786390999565,0.030720399983692914,387.665741099976,[-0.086],[0.386],[1],[0],[0],[1.6142608000081964],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
187,0,187,0,387.76185419998365,,387.6720346999937,10,387.76185419998365,387.76185419998365,0.058497500023804605,389.9982962999493,[-0.13],[-0.392],[1],[0],[0],[2.268496800039429],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
188,0,188,0,390.07822809997015,,390.0052730999887,10,390.07822809997015,390.07822809997015,0.058651400031521916,391.9653391999891,[0.088],[0.158],[1],[0],[0],[1.9019064999883994],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
189,0,189,0,392.0288913999684,,391.97167419997277,5,392.0288913999684,392.0288913999684,0.030364799953531474,394.2321465999703,[-0.452],[-0.028],[1],[0],[0],[2.230838200019207],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
190,0,190,0,394.2949939999962,,394.23953079996863,5,394.2949939999962,394.2949939999962,0.03552139998646453,396.3971658999799,[-0.044],[0.002],[1],[0],[0],[2.123044900014065],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
191,0,191,0,396.47864799998933,,396.4043573999661,10,396.47864799998933,396.47864799998933,0.054073099978268147,397.9484593999805,[0.052],[0.306],[1],[0],[0],[1.4908126999507658],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
192,0,192,0,398.0119072999805,,397.9561479999684,5,398.0119072999805,398.0119072999805,0.031332099984865636,399.83150049997494,[-0.324],[0.39],[1],[0],[0],[1.8446288999984972],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
193,0,193,0,399.8949989999528,,399.83982989995275,5,399.8949989999528,399.8949989999528,0.03370760002871975,401.5651203999878,[-0.17],[-0.138],[1],[0],[0],[1.6935238000005484],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
194,0,194,0,401.66148719994817,,401.57229469995946,10,401.66148719994817,401.66148719994817,0.048142599989660084,403.8319246000028,[0.486],[0.268],[1],[0],[0],[2.2120878999703564],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
195,0,195,0,403.91142649995163,,403.8387088999734,10,403.91142649995163,403.91142649995163,0.05762690003030002,405.68091679998906,[0.45],[-0.038],[1],[0],[0],[1.7850635999930091],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
196,0,196,0,405.74525769997854,,405.68805739999516,5,405.74525769997854,405.74525769997854,0.03214009996736422,408.3989321999834,[0.332],[-0.044],[1],[0],[0],[2.6794439000077546],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
197,0,197,0,408.4954549999675,,408.40538989997003,10,408.4954549999675,408.4954549999675,0.0626435000449419,411.1640476999455,[-0.196],[-0.33],[1],[0],[0],[2.6967832999653183],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
198,0,198,0,411.2449126999709,,411.1707279999973,10,411.2449126999709,411.2449126999709,0.052572500018868595,413.08121839998057,[-0.306],[0.228],[1],[0],[0],[1.8585671999608167],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
199,0,199,0,413.1454949999461,,413.08833079994656,5,413.1454949999461,413.1454949999461,0.0320445999968797,414.9484329999541,[-0.492],[-0.148],[1],[0],[0],[1.828881299996283],['target'],989773,001,2024-10-09_13h37.42.546,untitled,2024.1.5,None,2024-10-09 13h37.45.332848 +0530,
