trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
185,0,185,0,381.4500892999931,,381.3921724999673,10,381.4500892999931,381.4500892999931,0.034312000032514334,382.95258459995966,[-0.152],[0.144],[1],[0],[0],[1.526676299981773],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
186,0,186,0,383.03308679995826,,382.9595933999517,10,383.03308679995826,383.03308679995826,0.049609200039412826,384.66938019997906,[-0.47],[-0.434],[1],[0],[0],[1.660926999989897],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
187,0,187,0,384.76739949994953,,384.6762365999748,10,384.76739949994953,384.76739949994953,0.06373999995412305,386.8689064999926,[-0.25],[0.356],[1],[0],[0],[2.1297058000345714],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
188,0,188,0,386.93330619996414,,386.8757142999675,10,386.93330619996414,386.93330619996414,0.03957249998347834,388.90452260000166,[0.17],[0.022],[1],[0],[0],[1.989733399997931],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
189,0,189,0,388.9674046,,388.91092969995225,5,388.9674046,388.9674046,0.03241730004083365,391.1374783999636,[0.33],[-0.44],[1],[0],[0],[2.1947283999761567],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
190,0,190,0,391.20093369996175,,391.1440484999912,5,391.20093369996175,391.20093369996175,0.03184439998585731,393.17065009998623,[-0.382],[-0.054],[1],[0],[0],[1.9952317000133917],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
191,0,191,0,393.23379199998453,,393.17713299999014,5,393.23379199998453,393.23379199998453,0.03303689998574555,395.48702399997273,[0.426],[-0.306],[1],[0],[0],[2.2776977000175975],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
192,0,192,0,395.5667399999802,,395.49381989997346,10,395.5667399999802,395.5667399999802,0.05281459999969229,397.4364503999823,"[0.426, -0.164]","[-0.306, 0.14]","[1, 1]","[0, 0]","[0, 0]","[0.1567042000242509, 1.8903870999929495]",['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
193,0,193,0,397.5004721999867,,397.4432010999881,5,397.5004721999867,397.5004721999867,0.032514600025024265,399.3686362999724,[-0.408],[-0.068],[1],[0],[0],[1.8940161999780685],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
194,0,194,0,399.416543099971,,399.37105839996366,10,399.416543099971,399.416543099971,0.023556899977847934,401.0536695999908,[-0.12],[0.41],[1],[0],[0],[1.6585941000375897],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
195,0,195,0,401.1506546000019,,401.0609165999922,10,401.1506546000019,401.1506546000019,0.06538179999915883,402.8193481999915,[0.14],[0.204],[1],[0],[0],[1.6937352999811992],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
196,0,196,0,402.8835925999447,,402.8259371999884,10,402.8835925999447,402.8835925999447,0.045248900016304106,404.8860847999458,[0.488],[0.224],[1],[0],[0],[2.01549060002435],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
197,0,197,0,405.0010268999613,,404.89263959997334,10,405.0010268999613,405.0010268999613,0.06826289999298751,406.37035569996806,[0.324],[0.28],[1],[0],[0],[1.4100715000531636],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
198,0,198,0,406.43353409995325,,406.3778818999999,10,406.43353409995325,406.43353409995325,0.03693250002106652,408.63641819998156,[-0.244],[-0.144],[1],[0],[0],[2.2223779000341892],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
199,0,199,0,408.7003384999698,,408.6429951999453,5,408.7003384999698,408.7003384999698,0.03284420003183186,410.4860450999695,[-0.212],[-0.186],[1],[0],[0],[1.810905099962838],['target'],568187,001,2024-10-09_13h19.46.946,untitled,2024.1.5,None,2024-10-09 13h19.49.662859 +0530,
