trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
185,0,185,0,407.94857410003897,,407.90614350000396,10,407.94857410003897,407.94857410003897,0.02360210003098473,410.23567650001496,[-0.378],[-0.412],[1],[0],[0],[2.3059794000000693],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
186,0,186,0,410.2821630000253,,410.2397032000008,10,410.2821630000253,410.2821630000253,0.027293399965856224,412.40053280000575,[0.126],[-0.24],[1],[0],[0],[2.133833300031256],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
187,0,187,0,412.44841320003616,,412.4047139000031,10,412.44841320003616,412.44841320003616,0.025739300006534904,414.45241080003325,[0.3],[0.36],[1],[0],[0],[2.0221897999872454],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
188,0,188,0,414.4821181000443,,414.45478870003717,5,414.4821181000443,414.4821181000443,0.012421599996741861,416.2515043000458,[0.122],[0.064],[1],[0],[0],[1.783891900035087],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
189,0,189,0,416.28164290002314,,416.25547070003813,5,416.28164290002314,416.28164290002314,0.01378619996830821,418.2676231000223,[0.042],[-0.3],[1],[0],[0],[1.9984221000340767],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
190,0,190,0,418.31502940005157,,418.27172670001164,10,418.31502940005157,418.31502940005157,0.023789399943780154,420.8194316000445,[0.302],[0.316],[1],[0],[0],[2.5238101999857463],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
191,0,191,0,420.86486170004355,,420.82358500000555,10,420.86486170004355,420.86486170004355,0.02652080002008006,422.95294400001876,[0.376],[-0.45],[1],[0],[0],[2.102841600019019],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
192,0,192,0,422.9984378000372,,422.95732070005033,10,422.9984378000372,422.9984378000372,0.025426500011235476,425.4847862000461,[-0.052],[0.484],[1],[0],[0],[2.50230890000239],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
193,0,193,0,425.51482030004263,,425.48718650004594,5,425.51482030004263,425.51482030004263,0.012798199953977019,427.46985700004734,[-0.442],[-0.22],[1],[0],[0],[1.969637000001967],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
194,0,194,0,427.49817200005054,,427.47402060002787,5,427.49817200005054,427.49817200005054,0.01366350002354011,429.7376228000503,[-0.074],[0.246],[1],[0],[0],[2.2500293999910355],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
195,0,195,0,429.78190500003984,,429.7418165000272,10,429.78190500003984,429.78190500003984,0.024983200011774898,432.5190099000465,[-0.014],[0.418],[1],[0],[0],[2.7523566000163555],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
196,0,196,0,432.5652986000059,,432.5232468000031,10,432.5652986000059,432.5652986000059,0.025518299953546375,435.0190824000165,[0.464],[0.092],[1],[0],[0],[2.470414300041739],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
197,0,197,0,435.0648961000261,,435.02314290002687,10,435.0648961000261,435.0648961000261,0.024686099961400032,437.01975990005303,"[0.464, 0.296]","[0.092, -0.072]","[1, 1]","[0, 0]","[0, 0]","[0.287116099963896, 1.971993399958592]",['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
198,0,198,0,437.08146680000937,,437.0234802000341,10,437.08146680000937,437.08146680000937,0.030185800045728683,439.46821300004376,[-0.044],[0.094],[1],[0],[0],[2.4145187999820337],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
199,0,199,0,439.5152310000267,,439.47246570000425,10,439.5152310000267,439.5152310000267,0.02429520001169294,441.90067870001076,[0.42],[-0.314],[1],[0],[0],[2.4043544000014663],['target'],940595,001,2024-10-09_00h32.10.569,untitled,2024.1.5,None,2024-10-09 00h32.13.383241 +0530,
